Name	ID	Date	Time		Latitude	Longitude		Speed
TERMINATED - 401771	401771	1/14/2019	06:00		47.632172	07.554768		0.56
TERMINATED - 401770	401770	1/14/2019	07:00		47.632585	07.554012		1.3
 TERMINATED - 401773	401773	1/14/2019	07:00		47.632750	07.553495		0
TERMINATED - 401771	401771	1/14/2019	07:00		47.628722	07.550120		1.3
TERMINATED - 401771	401771	1/14/2019	08:00		47.632847	07.553960		0.93
TERMINATED - 401770	401770	1/14/2019	08:00		47.631803	07.554153		1.11
 TERMINATED - 401773	401773	1/14/2019	08:00		47.632260	07.554107		1.11
 TERMINATED - 401773	401773	1/14/2019	09:00		47.632043	07.553973		1.11
TERMINATED - 401770	401770	1/14/2019	09:00		47.632272	07.554810		0.37
TERMINATED - 401771	401771	1/14/2019	09:00		47.632907	07.553850		1.3
 TERMINATED - 401773	401773	1/14/2019	10:00		47.632070	07.554890		0.19
TERMINATED - 401771	401771	1/14/2019	10:00		47.632592	07.554927		4.26
TERMINATED - 401770	401770	1/14/2019	10:00		47.632467	07.554890		4.44
TERMINATED - 401770	401770	1/14/2019	11:00		47.632502	07.553232		0.37
 TERMINATED - 401773	401773	1/14/2019	11:00		47.632265	07.554017		0.37
TERMINATED - 401771	401771	1/14/2019	11:00		47.631922	07.554000		0.56
TERMINATED - 401771	401771	1/14/2019	12:00		47.631763	07.554298		0
 TERMINATED - 401773	401773	1/14/2019	12:00		47.632888	07.554558		0.74
TERMINATED - 401770	401770	1/14/2019	12:00		47.630722	07.554605		0.37
TERMINATED - 401771	401771	1/14/2019	13:00		47.632368	07.554103		1.11
 TERMINATED - 401773	401773	1/14/2019	13:00		47.631202	07.554568		0.37
TERMINATED - 401770	401770	1/14/2019	13:00		47.631540	07.554798		0.37
 TERMINATED - 401773	401773	1/14/2019	14:00		47.631993	07.553703		0
TERMINATED - 401771	401771	1/14/2019	14:00		47.631753	07.553912		0.19
TERMINATED - 401770	401770	1/14/2019	14:00		47.631880	07.553967		0.37
 TERMINATED - 401773	401773	1/14/2019	15:00		47.632045	07.555132		0
TERMINATED - 401771	401771	1/14/2019	15:00		47.632438	07.556292		0.56
TERMINATED - 401770	401770	1/14/2019	15:00		47.631873	07.555113		0.56
TERMINATED - 401771	401771	1/14/2019	16:00		47.631877	07.554785		0.37
 TERMINATED - 401773	401773	1/14/2019	16:00		47.632190	07.555102		0.19
TERMINATED - 401770	401770	1/14/2019	16:00		47.632128	07.555147		0.56
TERMINATED - 401771	401771	1/14/2019	17:00		47.631402	07.554302		0.93
 TERMINATED - 401773	401773	1/14/2019	17:00		47.631585	07.554457		0.19
TERMINATED - 401770	401770	1/14/2019	17:00		47.632112	07.554853		1.11
TERMINATED - 401771	401771	1/14/2019	18:00		47.631698	07.554138		0.37
TERMINATED - 401770	401770	1/14/2019	18:00		47.631392	07.554670		1.67
 TERMINATED - 401773	401773	1/14/2019	18:00		47.630940	07.554742		0.19
TERMINATED - 401770	401770	1/14/2019	19:00		47.631623	07.553783		0.19
 TERMINATED - 401773	401773	1/14/2019	19:00		47.630790	07.554368		0.74
TERMINATED - 401771	401771	1/14/2019	19:00		47.633328	07.553103		0.37
TERMINATED - 401771	401771	1/14/2019	20:00		47.631542	07.553753		1.11
TERMINATED - 401770	401770	1/14/2019	20:00		47.631897	07.554240		0.37
 TERMINATED - 401773	401773	1/14/2019	20:00		47.631428	07.555375		0.37
 TERMINATED - 401773	401773	1/14/2019	21:00		47.632032	07.553943		0.56
TERMINATED - 401770	401770	1/14/2019	21:00		47.631538	07.554200		0.19
TERMINATED - 401771	401771	1/14/2019	21:00		47.631628	07.553485		0.74
TERMINATED - 401770	401770	1/14/2019	22:00		47.632197	07.554652		1.85
TERMINATED - 401771	401771	1/14/2019	22:00		47.634685	07.554720		1.85
 TERMINATED - 401773	401773	1/14/2019	22:00		47.633018	07.554593		1.11
 TERMINATED - 401773	401773	1/14/2019	23:00		47.632302	07.554525		0.19
TERMINATED - 401770	401770	1/14/2019	23:00		47.632418	07.554287		0.93
TERMINATED - 401771	401771	1/14/2019	23:00		47.632162	07.554248		0.19
TERMINATED - 401771	401771	1/15/2019	00:00		47.631970	07.554172		0.19
 TERMINATED - 401773	401773	1/15/2019	00:00		47.632122	07.554498		0.19
TERMINATED - 401770	401770	1/15/2019	00:00		47.632278	07.554848		0
TERMINATED - 401771	401771	1/15/2019	01:00		47.632263	07.554563		0.19
TERMINATED - 401770	401770	1/15/2019	01:00		47.632125	07.554487		0.37
 TERMINATED - 401773	401773	1/15/2019	01:00		47.632352	07.554437		0.19
TERMINATED - 401770	401770	1/15/2019	02:00		47.631942	07.554745		0.74
TERMINATED - 401771	401771	1/15/2019	02:00		47.632040	07.555158		0.74
 TERMINATED - 401773	401773	1/15/2019	02:00		47.632048	07.554957		3.15
TERMINATED - 401770	401770	1/15/2019	03:00		47.632498	07.555550		0.74
 TERMINATED - 401773	401773	1/15/2019	03:00		47.631835	07.556208		0.37
TERMINATED - 401771	401771	1/15/2019	03:00		47.630765	07.555232		1.85
TERMINATED - 401770	401770	1/15/2019	04:00		47.631688	07.556207		0.93
TERMINATED - 401771	401771	1/15/2019	04:00		47.631960	07.555573		0.93
 TERMINATED - 401773	401773	1/15/2019	04:00		47.631858	07.555483		0.56
 TERMINATED - 401773	401773	1/15/2019	05:00		47.632277	07.555050		0.37
TERMINATED - 401771	401771	1/15/2019	05:00		47.631808	07.554063		1.67
TERMINATED - 401770	401770	1/15/2019	05:00		47.632452	07.555375		1.11
TERMINATED - 401771	401771	1/15/2019	06:00		47.631693	07.556400		0.56
TERMINATED - 401770	401770	1/15/2019	06:00		47.636445	07.555983		1.85
 TERMINATED - 401773	401773	1/15/2019	06:00		47.632125	07.554915		0.74
TERMINATED - 401771	401771	1/15/2019	07:00		47.631945	07.554910		0.19
 TERMINATED - 401773	401773	1/15/2019	07:00		47.631567	07.555415		0.19
TERMINATED - 401770	401770	1/15/2019	07:00		47.632223	07.555120		0.19
TERMINATED - 401770	401770	1/15/2019	08:00		47.632288	07.555130		0.37
 TERMINATED - 401773	401773	1/15/2019	08:00		47.631545	07.555107		1.11
TERMINATED - 401771	401771	1/15/2019	08:00		47.632153	07.555145		0.56
TERMINATED - 401771	401771	1/15/2019	09:00		47.631882	07.555265		0.56
TERMINATED - 401770	401770	1/15/2019	09:00		47.631267	07.555427		0
 TERMINATED - 401773	401773	1/15/2019	09:00		47.631305	07.556523		2.59
TERMINATED - 401771	401771	1/15/2019	10:00		47.629463	07.559002		3.89
TERMINATED - 401770	401770	1/15/2019	10:00		47.629520	07.558942		0.93
 TERMINATED - 401773	401773	1/15/2019	10:00		47.629578	07.559442		2.59
TERMINATED - 401770	401770	1/15/2019	11:00		47.628635	07.560615		0.19
TERMINATED - 401771	401771	1/15/2019	11:00		47.628765	07.560088		0.19
 TERMINATED - 401773	401773	1/15/2019	11:00		47.628928	07.559805		0.74
TERMINATED - 401770	401770	1/15/2019	12:00		47.630390	07.556875		0.56
TERMINATED - 401771	401771	1/15/2019	12:00		47.630940	07.556357		0.19
 TERMINATED - 401773	401773	1/15/2019	12:00		47.631022	07.556393		0
 TERMINATED - 401773	401773	1/15/2019	13:00		47.630662	07.556668		0.56
TERMINATED - 401770	401770	1/15/2019	13:00		47.631197	07.556963		0.56
TERMINATED - 401771	401771	1/15/2019	13:00		47.631103	07.556522		0
TERMINATED - 401770	401770	1/15/2019	14:00		47.629908	07.557308		0.19
 TERMINATED - 401773	401773	1/15/2019	14:00		47.630468	07.556675		0.56
TERMINATED - 401771	401771	1/15/2019	14:00		47.629872	07.557248		0
TERMINATED - 401771	401771	1/15/2019	15:00		47.631070	07.554843		0.19
TERMINATED - 401770	401770	1/15/2019	15:00		47.631267	07.555173		0.37
 TERMINATED - 401773	401773	1/15/2019	15:00		47.631145	07.555038		0.19
TERMINATED - 401771	401771	1/15/2019	16:00		47.630982	07.556312		0.19
TERMINATED - 401770	401770	1/15/2019	16:00		47.630730	07.556520		0.56
 TERMINATED - 401773	401773	1/15/2019	16:00		47.630868	07.557105		0.37
TERMINATED - 401770	401770	1/15/2019	17:00		47.631097	07.556668		0.93
 TERMINATED - 401773	401773	1/15/2019	17:00		47.631022	07.556665		1.11
TERMINATED - 401771	401771	1/15/2019	17:00		47.631353	07.555958		0.93
TERMINATED - 401770	401770	1/15/2019	18:00		47.630532	07.556637		0.37
TERMINATED - 401771	401771	1/15/2019	18:00		47.630975	07.556905		0.37
 TERMINATED - 401773	401773	1/15/2019	18:00		47.630182	07.556683		1.48
TERMINATED - 401770	401770	1/15/2019	19:00		47.630395	07.556690		0.37
TERMINATED - 401771	401771	1/15/2019	19:00		47.628900	07.555978		0.56
 TERMINATED - 401773	401773	1/15/2019	19:00		47.630475	07.556690		0.93
 TERMINATED - 401773	401773	1/15/2019	20:00		47.632337	07.554573		0.19
TERMINATED - 401771	401771	1/15/2019	20:00		47.631710	07.554808		0.56
TERMINATED - 401770	401770	1/15/2019	20:00		47.632410	07.554735		0.19
 TERMINATED - 401773	401773	1/15/2019	21:00		47.632303	07.554853		0.19
TERMINATED - 401771	401771	1/15/2019	21:00		47.632173	07.554703		0.37
TERMINATED - 401770	401770	1/15/2019	21:00		47.632168	07.554912		2.22
TERMINATED - 401771	401771	1/15/2019	22:00		47.632122	07.554702		0.37
 TERMINATED - 401773	401773	1/15/2019	22:00		47.632110	07.554292		0.37
TERMINATED - 401770	401770	1/15/2019	22:00		47.632568	07.555312		0.56
 TERMINATED - 401773	401773	1/15/2019	23:00		47.632043	07.555018		0.74
TERMINATED - 401770	401770	1/15/2019	23:00		47.632342	07.554693		0.37
TERMINATED - 401771	401771	1/15/2019	23:00		47.632077	07.554732		0.56
 TERMINATED - 401773	401773	1/16/2019	00:00		47.632127	07.554577		0.19
TERMINATED - 401770	401770	1/16/2019	00:00		47.631867	07.554642		0.93
TERMINATED - 401771	401771	1/16/2019	00:00		47.632352	07.554118		1.85
TERMINATED - 401771	401771	1/16/2019	01:00		47.632070	07.555393		1.67
TERMINATED - 401770	401770	1/16/2019	01:00		47.632000	07.554328		0
 TERMINATED - 401773	401773	1/16/2019	01:00		47.632218	07.555432		0.37
TERMINATED - 401771	401771	1/16/2019	02:00		47.632183	07.555240		0.19
 TERMINATED - 401773	401773	1/16/2019	02:00		47.631598	07.555203		0.19
TERMINATED - 401770	401770	1/16/2019	02:00		47.632240	07.555358		0.93
 TERMINATED - 401773	401773	1/16/2019	03:00		47.631355	07.555550		0.56
TERMINATED - 401771	401771	1/16/2019	03:00		47.631922	07.555158		0.74
TERMINATED - 401770	401770	1/16/2019	03:00		47.632303	07.555705		0.56
TERMINATED - 401770	401770	1/16/2019	04:00		47.633192	07.555042		1.67
 TERMINATED - 401773	401773	1/16/2019	04:00		47.631798	07.554918		0.19
TERMINATED - 401771	401771	1/16/2019	04:00		47.631572	07.555752		0.93
 TERMINATED - 401773	401773	1/16/2019	05:00		47.631750	07.556095		0.56
TERMINATED - 401771	401771	1/16/2019	05:00		47.631917	07.555257		0.56
TERMINATED - 401770	401770	1/16/2019	05:00		47.632042	07.555618		0.37
TERMINATED - 401771	401771	1/16/2019	06:00		47.632263	07.555865		0.93
TERMINATED - 401770	401770	1/16/2019	06:00		47.632602	07.556030		0.74
TERMINATED - 401770	401770	1/16/2019	07:00		47.631678	07.555977		0.74
 TERMINATED - 401773	401773	1/16/2019	07:00		47.631252	07.554707		0.56
TERMINATED - 401771	401771	1/16/2019	07:00		47.631657	07.555332		0.56
 TERMINATED - 401773	401773	1/16/2019	08:00		47.631247	07.556368		0
TERMINATED - 401770	401770	1/16/2019	08:00		47.632337	07.555725		0.74
TERMINATED - 401771	401771	1/16/2019	08:00		47.632148	07.555788		0.56
TERMINATED - 401770	401770	1/16/2019	09:00		47.630277	07.558120		0.56
TERMINATED - 401771	401771	1/16/2019	09:00		47.630327	07.557928		1.3
 TERMINATED - 401773	401773	1/16/2019	09:00		47.630223	07.557842		0.37
 TERMINATED - 401773	401773	1/16/2019	10:00		47.630012	07.558937		0.74
TERMINATED - 401771	401771	1/16/2019	10:00		47.631382	07.558385		0.56
TERMINATED - 401770	401770	1/16/2019	10:00		47.629317	07.559643		0.37
TERMINATED - 401770	401770	1/16/2019	11:00		47.629762	07.559783		0.74
TERMINATED - 401771	401771	1/16/2019	11:00		47.629537	07.559593		1.48
 TERMINATED - 401773	401773	1/16/2019	11:00		47.629890	07.559572		0.74
TERMINATED - 401770	401770	1/16/2019	12:00		47.629568	07.559092		2.59
TERMINATED - 401771	401771	1/16/2019	12:00		47.630238	07.558807		0
 TERMINATED - 401773	401773	1/16/2019	12:00		47.630240	07.558625		1.48
 TERMINATED - 401773	401773	1/16/2019	13:00		47.627413	07.559295		0.37
TERMINATED - 401770	401770	1/16/2019	13:00		47.627075	07.558468		0
TERMINATED - 401771	401771	1/16/2019	13:00		47.627512	07.558720		0.93
 TERMINATED - 401773	401773	1/16/2019	14:00		47.629813	07.559227		0.37
TERMINATED - 401771	401771	1/16/2019	14:00		47.630063	07.559362		0.37
TERMINATED - 401770	401770	1/16/2019	14:01		47.630472	07.557972		0.37
 TERMINATED - 401773	401773	1/16/2019	15:00		47.629748	07.558592		0
TERMINATED - 401770	401770	1/16/2019	15:00		47.629832	07.558518		0
TERMINATED - 401771	401771	1/16/2019	15:00		47.629927	07.558367		0.37
TERMINATED - 401770	401770	1/16/2019	16:00		47.630022	07.558238		0.56
 TERMINATED - 401773	401773	1/16/2019	16:00		47.629800	07.558410		0.37
TERMINATED - 401771	401771	1/16/2019	16:00		47.629780	07.558478		0.74
TERMINATED - 401770	401770	1/16/2019	17:00		47.631090	07.557255		0.19
 TERMINATED - 401773	401773	1/16/2019	17:00		47.630920	07.556888		1.48
TERMINATED - 401771	401771	1/16/2019	17:00		47.631215	07.556882		0.19
TERMINATED - 401770	401770	1/16/2019	18:00		47.631428	07.556502		0.74
 TERMINATED - 401773	401773	1/16/2019	18:00		47.631682	07.556418		0.37
TERMINATED - 401771	401771	1/16/2019	18:00		47.631700	07.556412		0.37
TERMINATED - 401770	401770	1/16/2019	19:00		47.630668	07.556780		0.74
 TERMINATED - 401773	401773	1/16/2019	19:00		47.630843	07.556380		1.11
TERMINATED - 401771	401771	1/16/2019	19:00		47.631018	07.557245		1.48
TERMINATED - 401770	401770	1/16/2019	20:00		47.630510	07.556898		0.37
 TERMINATED - 401773	401773	1/16/2019	20:00		47.631070	07.556527		0.19
TERMINATED - 401771	401771	1/16/2019	20:00		47.630903	07.555313		0.37
TERMINATED - 401770	401770	1/16/2019	21:00		47.630915	07.556783		0.19
 TERMINATED - 401773	401773	1/16/2019	21:00		47.631635	07.556882		0.56
TERMINATED - 401771	401771	1/16/2019	21:00		47.631267	07.556998		0.19
TERMINATED - 401771	401771	1/16/2019	22:00		47.631240	07.556800		1.11
TERMINATED - 401770	401770	1/16/2019	22:00		47.631147	07.557088		0.37
 TERMINATED - 401773	401773	1/16/2019	22:01		47.631337	07.557402		0.19
 TERMINATED - 401773	401773	1/16/2019	23:00		47.630893	07.557393		0.37
TERMINATED - 401770	401770	1/16/2019	23:00		47.631215	07.557337		0
TERMINATED - 401771	401771	1/16/2019	23:00		47.631332	07.557347		0.74
TERMINATED - 401770	401770	1/17/2019	00:00		47.631792	07.553623		0.56
TERMINATED - 401771	401771	1/17/2019	00:00		47.632050	07.555285		0
 TERMINATED - 401773	401773	1/17/2019	00:00		47.632180	07.555065		0.56
 TERMINATED - 401773	401773	1/17/2019	01:00		47.631670	07.555537		0.19
TERMINATED - 401770	401770	1/17/2019	01:00		47.631915	07.554395		1.3
TERMINATED - 401771	401771	1/17/2019	01:00		47.632625	07.555098		1.67
TERMINATED - 401770	401770	1/17/2019	02:00		47.631555	07.555335		0
 TERMINATED - 401773	401773	1/17/2019	02:00		47.632448	07.555333		0
TERMINATED - 401771	401771	1/17/2019	02:00		47.632280	07.555565		0.56
TERMINATED - 401771	401771	1/17/2019	03:00		47.631358	07.556173		0.93
TERMINATED - 401770	401770	1/17/2019	03:00		47.631988	07.557240		0
 TERMINATED - 401773	401773	1/17/2019	03:00		47.632087	07.556783		0.37
 TERMINATED - 401773	401773	1/17/2019	04:00		47.632338	07.557237		0.56
TERMINATED - 401771	401771	1/17/2019	04:00		47.632463	07.555470		0.56
TERMINATED - 401770	401770	1/17/2019	04:00		47.632498	07.555415		1.11
 TERMINATED - 401773	401773	1/17/2019	05:00		47.632138	07.555847		0.37
TERMINATED - 401771	401771	1/17/2019	05:00		47.632207	07.554993		0.74
TERMINATED - 401770	401770	1/17/2019	05:00		47.632248	07.554745		0.74
TERMINATED - 401770	401770	1/17/2019	06:00		47.631793	07.555507		0.37
TERMINATED - 401771	401771	1/17/2019	06:00		47.632038	07.555182		0.37
 TERMINATED - 401773	401773	1/17/2019	06:00		47.632015	07.555475		0.37
 TERMINATED - 401773	401773	1/17/2019	07:00		47.632090	07.555212		0
TERMINATED - 401770	401770	1/17/2019	07:00		47.632368	07.555792		0.37
TERMINATED - 401771	401771	1/17/2019	07:00		47.632157	07.555092		0.37
TERMINATED - 401771	401771	1/17/2019	08:00		47.632130	07.554838		3.15
TERMINATED - 401770	401770	1/17/2019	08:00		47.632005	07.555445		2.04
 TERMINATED - 401773	401773	1/17/2019	08:00		47.632110	07.555047		1.11
TERMINATED - 401771	401771	1/17/2019	09:00		47.626875	07.559935		1.3
TERMINATED - 401770	401770	1/17/2019	09:00		47.627660	07.559793		0.74
 TERMINATED - 401773	401773	1/17/2019	09:00		47.626875	07.559080		0.37
TERMINATED - 401771	401771	1/17/2019	10:00		47.632437	07.554218		0.56
TERMINATED - 401770	401770	1/17/2019	10:00		47.631802	07.554135		0.37
 TERMINATED - 401773	401773	1/17/2019	10:00		47.632632	07.555340		0.19
 TERMINATED - 401773	401773	1/17/2019	11:00		47.630740	07.555893		0.56
TERMINATED - 401771	401771	1/17/2019	11:00		47.630597	07.555725		0.93
TERMINATED - 401770	401770	1/17/2019	11:00		47.630715	07.556193		0
TERMINATED - 401771	401771	1/17/2019	12:00		47.630627	07.556962		0.56
 TERMINATED - 401773	401773	1/17/2019	12:00		47.630947	07.557117		0.56
TERMINATED - 401770	401770	1/17/2019	12:00		47.630810	07.557495		0.19
 TERMINATED - 401773	401773	1/17/2019	13:00		47.630187	07.557642		0.74
TERMINATED - 401770	401770	1/17/2019	13:00		47.630283	07.557707		0.74
TERMINATED - 401771	401771	1/17/2019	13:00		47.629863	07.557753		0
TERMINATED - 401771	401771	1/17/2019	14:00		47.631243	07.554868		0.19
 TERMINATED - 401773	401773	1/17/2019	14:00		47.631267	07.554847		0.19
TERMINATED - 401770	401770	1/17/2019	14:00		47.631025	07.554787		0.56
TERMINATED - 401770	401770	1/17/2019	15:00		47.631345	07.555665		0.19
TERMINATED - 401771	401771	1/17/2019	15:00		47.632038	07.555145		0.74
 TERMINATED - 401773	401773	1/17/2019	15:00		47.631845	07.555603		0.56
TERMINATED - 401771	401771	1/17/2019	16:00		47.632348	07.554325		0.19
 TERMINATED - 401773	401773	1/17/2019	16:00		47.631630	07.554215		0.37
TERMINATED - 401770	401770	1/17/2019	16:00		47.632533	07.554618		0.19
TERMINATED - 401771	401771	1/17/2019	17:00		47.631555	07.555412		1.11
 TERMINATED - 401773	401773	1/17/2019	17:00		47.631622	07.555073		0.56
TERMINATED - 401770	401770	1/17/2019	17:00		47.631890	07.555543		0.93
 TERMINATED - 401773	401773	1/17/2019	18:00		47.629660	07.559240		0.74
TERMINATED - 401771	401771	1/17/2019	18:00		47.630177	07.557598		0.37
TERMINATED - 401770	401770	1/17/2019	18:00		47.630372	07.557272		0.37
TERMINATED - 401770	401770	1/17/2019	19:00		47.630638	07.556978		0.37
 TERMINATED - 401773	401773	1/17/2019	19:00		47.630663	07.557133		0.74
TERMINATED - 401771	401771	1/17/2019	19:00		47.630837	07.556693		0.56
TERMINATED - 401771	401771	1/17/2019	20:00		47.630872	07.556773		0.37
 TERMINATED - 401773	401773	1/17/2019	20:00		47.631843	07.554573		0.19
TERMINATED - 401770	401770	1/17/2019	20:00		47.630637	07.556670		0.74
 TERMINATED - 401773	401773	1/17/2019	21:00		47.631033	07.556370		0.74
TERMINATED - 401771	401771	1/17/2019	21:00		47.631008	07.556917		0.93
TERMINATED - 401770	401770	1/17/2019	21:00		47.630993	07.556435		0.19
TERMINATED - 401771	401771	1/17/2019	22:00		47.630708	07.557190		0.93
 TERMINATED - 401773	401773	1/17/2019	22:00		47.630663	07.556863		0.37
TERMINATED - 401770	401770	1/17/2019	22:00		47.630138	07.557082		0.74
TERMINATED - 401771	401771	1/17/2019	23:00		47.630688	07.557282		0.37
 TERMINATED - 401773	401773	1/17/2019	23:00		47.630242	07.557647		0.56
TERMINATED - 401770	401770	1/17/2019	23:00		47.630418	07.557512		0.56
 TERMINATED - 401773	401773	1/18/2019	00:00		47.630452	07.558088		0.19
TERMINATED - 401771	401771	1/18/2019	00:00		47.630638	07.556882		0.56
TERMINATED - 401770	401770	1/18/2019	00:01		47.630282	07.556503		1.3
 TERMINATED - 401773	401773	1/18/2019	01:00		47.630640	07.556418		0.19
TERMINATED - 401771	401771	1/18/2019	01:00		47.630488	07.556635		0.19
TERMINATED - 401770	401770	1/18/2019	01:00		47.630567	07.557395		0
 TERMINATED - 401773	401773	1/18/2019	02:00		47.630315	07.556593		0.56
TERMINATED - 401771	401771	1/18/2019	02:00		47.630460	07.556463		1.11
TERMINATED - 401770	401770	1/18/2019	02:00		47.630943	07.556853		0.19
TERMINATED - 401771	401771	1/18/2019	03:00		47.630788	07.556580		0.56
TERMINATED - 401770	401770	1/18/2019	03:00		47.630958	07.557222		0.37
 TERMINATED - 401773	401773	1/18/2019	03:00		47.630988	07.556108		0.93
TERMINATED - 401770	401770	1/18/2019	04:00		47.630997	07.556643		0.37
